Latitude,Longitude,Province,Area,Perimeter,urban,Prefecture,County,geometry
40.429,114.946,Hebei,0.0605661802878,1.49729360538,0,Zhangjiakou,Xuanhua,"POLYGON Z ((114.9456389905879 40.42903867878638 0, 114.9456389858213 40.4274217152665 0, 114.9448305067568 40.42742171124004 0, 114.9448305017559 40.42715222101852 0, 114.9440220036544 40.42715222073741 0, 114.9440219993247 40.4279607005923 0, 114.9434830143889 40.42796070511659 0, 114.9434830146127 40.42876919923589 0, 114.9445610082558 40.42876919792192 0, 114.9448304829352 40.42930818259543 0, 114.9448304875246 40.42957768289262 0, 114.9450999775451 40.42957768603073 0, 114.945099979908 40.42984717579244 0, 114.9472559441656 40.43065566365017 0, 114.9486034253419 40.43065566100447 0, 114.9486034265524 40.42984716694503 0, 114.9472559501501 40.42984716288934 0, 114.9459084767396 40.42903867988569 0, 114.9456389905879 40.42903867878638 0))"
40.4311,114.909,Hebei,0.00821219757028,0.363809888296,0,Zhangjiakou,Xuanhua,"POLYGON Z ((114.9097962055023 40.43065564936311 0, 114.90871821344 40.43065564928486 0, 114.9087182125007 40.43146414510653 0, 114.9097962066503 40.43146414506354 0, 114.9097962055023 40.43065564936311 0))"
40.453,114.978,Hebei,0.0482307764824,1.1428024147,0,Zhangjiakou,Xuanhua,"POLYGON Z ((114.9801342914331 40.45383219609183 0, 114.9801342923553 40.45302370102875 0, 114.9798648034672 40.45302369672216 0, 114.9798647977271 40.45248471204686 0, 114.9793258132438 40.45248470769737 0, 114.9793258086626 40.45221521698326 0, 114.9785173175828 40.45221521304677 0, 114.9777088344597 40.45221521306906 0, 114.976361354155 40.45221521712875 0, 114.9763613493098 40.45275420194126 0, 114.9755528707501 40.45275420597066 0, 114.9755528709224 40.45356270096277 0, 114.9766308623618 40.45356270084482 0, 114.9766308679465 40.45329320991676 0, 114.977978327476 40.45329321011207 0, 114.9787868114213 40.45356270433865 0, 114.9793257899503 40.45356270418863 0, 114.9793257950548 40.4538321959785 0, 114.9801342914331 40.45383219609183 0))"
40.4238,114.964,Hebei,0.130425104146,2.76914711054,0,Zhangjiakou,Xuanhua,"POLYGON Z ((114.9658424106067 40.42583724632654 0, 114.9658510811709 40.42526576937971 0, 114.9658510795251 40.42445727521885 0, 114.9647731054612 40.42445727082254 0, 114.9647731060608 40.42418779420206 0, 114.9650425963258 40.4241877906283 0, 114.9650426013107 40.42310981607147 0, 114.9655815700266 40.42310981620559 0, 114.9658510656433 40.42364880343955 0, 114.96719855231 40.42364880222212 0, 114.9674685448626 40.42203195883273 0, 114.9653103577835 40.42203198411508 0, 114.9650425932392 40.42149283174921 0, 114.9642340985107 40.42149283453765 0, 114.9642340978841 40.42230132892242 0, 114.9647730822025 40.42230133225958 0, 114.9647730821636 40.42284030261974 0, 114.9639646027046 40.4228403072595 0, 114.9639645975626 40.42391828233404 0, 114.9636951089896 40.42391828564303 0, 114.9634256275073 40.4239182858887 0, 114.9623476352943 40.42391828581365 0, 114.9623476313832 40.42445727106084 0, 114.9610001814178 40.42445727082539 0, 114.9610001772776 40.42337929698266 0, 114.9601916784904 40.42337929697982 0, 114.9601916789041 40.42445728620633 0, 114.9607306627418 40.42445728933556 0, 114.9607306674995 40.42526577023023 0, 114.9618086418523 40.42526577267494 0, 114.9618086465718 40.42553526406495 0, 114.962347630918 40.42553526691991 0, 114.9623476356993 40.42580475933647 0, 114.9631561336223 40.42580475820173 0, 114.9658424106067 40.42583724632654 0))"
40.4178,115.028,Hebei,0.0851357500494,2.21565355649,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0299907951926 40.41691142879585 0, 115.0283738204879 40.41556395131461 0, 115.0272958309546 40.41556395363747 0, 115.0272958257385 40.41583344372105 0, 115.0267568424111 40.41583344780533 0, 115.0267568370121 40.41637243307571 0, 115.0262178536012 40.41637243719961 0, 115.0262178486801 40.41718091715779 0, 115.0256788628478 40.41718092132139 0, 115.0256788630404 40.418258911358 0, 115.026489175689 40.41825958119295 0, 115.0275838018441 40.41632252410542 0, 115.028234015567 40.41628705071515 0, 115.0289976444651 40.41665672000703 0, 115.0285298367504 40.41691294320969 0, 115.0286428944914 40.41830082327247 0, 115.0279852429386 40.41949612538434 0, 115.0281043161924 40.42014537372192 0, 115.0294518014671 40.42014537333175 0, 115.029451806694 40.41987588121637 0, 115.0299907914053 40.41987587804255 0, 115.0299907915024 40.41906738294137 0, 115.0297213014525 40.41906737906412 0, 115.0297213010775 40.41852840836894 0, 115.0299907904974 40.41852840533163 0, 115.0299907951926 40.41691142879585 0))"
40.4158,114.989,Hebei,0.169311475884,3.47864706128,0,Zhangjiakou,Xuanhua,"POLYGON Z ((114.9857936839145 40.41798941915327 0, 114.9868716392944 40.41798941859967 0, 114.9868716431983 40.41825890957081 0, 114.9882191310413 40.41825890974578 0, 114.9895678654949 40.41825958117314 0, 114.9901713975685 40.41716775433967 0, 114.9903750872494 40.41691143791896 0, 114.9903750917708 40.41664194584416 0, 114.9909140768103 40.41664194234669 0, 114.9909140807833 40.4158334616388 0, 114.9914530626551 40.41583345995188 0, 114.9918356021949 40.41536529111903 0, 114.9919920585021 40.41475546590613 0, 114.9919920587074 40.41448598935545 0, 114.9929622275974 40.41448598901563 0, 114.9933395265823 40.4144859847331 0, 114.9933395325026 40.41421649485913 0, 114.9936090224156 40.41421649218864 0, 114.9936090263815 40.41394699980175 0, 114.9936090266204 40.41313849843314 0, 114.9936090223493 40.41259951178476 0, 114.9928005428211 40.41259950903461 0, 114.9928005385576 40.41179102893867 0, 114.9917225462785 40.41179102924544 0, 114.9917225465626 40.4125995239211 0, 114.9919920343151 40.41259952676727 0, 114.9919920390828 40.41286901930444 0, 114.9917225604919 40.41286900758342 0, 114.991453053548 40.41286900578486 0, 114.9912647054072 40.41323772985924 0, 114.9910922438882 40.41386690705713 0, 114.989231767538 40.41521958435246 0, 114.9892738816353 40.41579648231475 0, 114.9896002874439 40.41745587602315 0, 114.9886517663626 40.41744839667997 0, 114.9879496252022 40.4166419278153 0, 114.986871643119 40.41664193234217 0, 114.9868716376185 40.41691142339874 0, 114.9866021493459 40.41691142686415 0, 114.9866021449522 40.41718091668128 0, 114.9857936649077 40.41718092078378 0, 114.9857936603426 40.41771990616064 0, 114.9844461923021 40.41771990982313 0, 114.984446186954 40.41798940073512 0, 114.9836377079259 40.41798940466167 0, 114.9836377081501 40.41933688862235 0, 114.9855241847026 40.4193368891469 0, 114.985524189552 40.41879790280477 0, 114.9857936786171 40.41879789882715 0, 114.9857936839145 40.41798941915327 0))"
40.4129,114.99,Hebei,0.009583443974,0.394614902573,0,Zhangjiakou,Xuanhua,"POLYGON Z ((114.9901055957128 40.4127832627671 0, 114.9898360966639 40.41233001689587 0, 114.9890275995377 40.41233001901328 0, 114.9890275998775 40.41340800810114 0, 114.9898360973376 40.41340800860625 0, 114.9901055957128 40.4127832627671 0))"
40.4273,115.036,Hebei,0.132901900521,2.39406295196,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0352599763542 40.42885454687374 0, 115.0355150587028 40.4285898066432 0, 115.0356501745798 40.42849970831254 0, 115.0361891657311 40.42849970512779 0, 115.0361891704924 40.42796071880608 0, 115.0364586607985 40.42796071564133 0, 115.0364586657015 40.42715223519669 0, 115.0374288359629 40.42715223467231 0, 115.0378061329413 40.42715223311001 0, 115.0380515360466 40.42659217030916 0, 115.0384060694583 40.42638640270673 0, 115.0393019821187 40.42595321167978 0, 115.0401741421697 40.42560746372453 0, 115.0405010803004 40.42472677075691 0, 115.0394230901525 40.42472676707354 0, 115.0378061167275 40.425804748727 0, 115.0377411863723 40.42607639236791 0, 115.0369355662903 40.42607424018895 0, 115.0358559865484 40.4254628623779 0, 115.0352785387269 40.42581663312908 0, 115.0361891469464 40.42677531501975 0, 115.0361891474741 40.42696081115883 0, 115.0356501772596 40.4268827263324 0, 115.0353806869938 40.42688272201017 0, 115.0353806822499 40.42661323216453 0, 115.0345721886638 40.4266132290321 0, 115.0334942026098 40.42742171670367 0, 115.0323691515725 40.42769055707505 0, 115.0324072028485 40.42882668474344 0, 115.0324162257648 40.42876918817141 0, 115.0324162284645 40.42984717823475 0, 115.0334942159972 40.42984718141523 0, 115.0343027039225 40.42957768512701 0, 115.0346745979319 40.42933724429088 0, 115.0350610323126 40.42919427879677 0, 115.0352599763542 40.42885454687374 0))"
40.4534,114.986,Hebei,0.126281672536,2.41135646058,0,Zhangjiakou,Xuanhua,"POLYGON Z ((114.9871411565645 40.45383219866586 0, 114.987949639743 40.45248471730346 0, 114.9879496351138 40.45113723925103 0, 114.9852559260384 40.45059695520801 0, 114.9852891321175 40.451026098262 0, 114.9857936645667 40.4519457227732 0, 114.9853112294296 40.45275420466406 0, 114.9839072034248 40.45275420488966 0, 114.983907203108 40.45491017407577 0, 114.9847156812373 40.45491017715597 0, 114.9847156861004 40.45517966898838 0, 114.9857936599788 40.45517967234561 0, 114.9857936653606 40.45571865831533 0, 114.9863326488777 40.45571866075631 0, 114.9863326538606 40.45625764696522 0, 114.9871411526786 40.45625764706114 0, 114.9871411572853 40.45544916589717 0, 114.9879496354192 40.45544916311335 0, 114.9879496349801 40.45464066941212 0, 114.9871411368269 40.45464066781447 0, 114.987141152023 40.45437118432863 0, 114.9871411565645 40.45383219866586 0), (114.9859937212384 40.45275422135587 0, 114.9866021528965 40.45275422021678 0, 114.9871411334254 40.45302371073841 0, 114.9871411330965 40.45356268561451 0, 114.9857936842584 40.45356268572483 0, 114.9859937212384 40.45275422135587 0))"
40.4226,115.034,Hebei,0.0508112502624,1.48870576985,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0367281550015 40.42068435138931 0, 115.0359196607517 40.42068434787621 0, 115.0348416765632 40.42149283729101 0, 115.0348416735884 40.42176232483946 0, 115.0345721865475 40.4217623257796 0, 115.0332247127203 40.42310979828686 0, 115.0324162283282 40.42310980208027 0, 115.0324162233575 40.42391828210746 0, 115.0316077439733 40.42391828468371 0, 115.0316077433944 40.42472678104281 0, 115.0318772506457 40.42472678344587 0, 115.0320652140447 40.42452495173284 0, 115.0323493988895 40.42449008041634 0, 115.0325149346289 40.42415054688109 0, 115.0329010545396 40.4239867916717 0, 115.0345721968681 40.42284032074311 0, 115.0353806816877 40.42284031776602 0, 115.0353806863497 40.42257082677064 0, 115.0356501768978 40.42257082442851 0, 115.0356501826658 40.42230133219305 0, 115.0359196700321 40.42230133131962 0, 115.036728158724 40.42149284299373 0, 115.0367281550015 40.42068435138931 0))"
40.4461,115.09,Hebei,0.0831943875085,1.24078573986,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0917507923083 40.44549630463988 0, 115.0914355546077 40.44466936668017 0, 115.0906270577219 40.44466936880194 0, 115.0906270532089 40.44493885903918 0, 115.0898185802998 40.44493886004664 0, 115.0879321186381 40.4454778491956 0, 115.0871236284827 40.44547785342279 0, 115.0871236288213 40.446286346855 0, 115.0873931183288 40.44628634954822 0, 115.0873931231966 40.44655584193751 0, 115.0904913531247 40.44750344631612 0, 115.0914355605421 40.44763381732602 0, 115.0914355617153 40.44615160017123 0, 115.0917507923083 40.44549630463988 0))"
40.426,115.006,Hebei,0.0873835935911,1.57020939704,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0049277935762 40.42715223166636 0, 115.0060057544657 40.42715222798459 0, 115.0070837553783 40.42715223000227 0, 115.0075418894796 40.42688274001754 0, 115.0078922343128 40.42688273689373 0, 115.0078922402343 40.42607425008414 0, 115.0081617275206 40.42580476223841 0, 115.0089702134424 40.42580475768455 0, 115.0089702129289 40.42472676978586 0, 115.0069023700586 40.42472628736607 0, 115.0056655158491 40.42594867263641 0, 115.0050672672867 40.42595513629438 0, 115.0051496544714 40.42482285821339 0, 115.0047448916956 40.42477971612287 0, 115.0040239020638 40.42510296725033 0, 115.0038497986516 40.42634373339065 0, 115.0035803075469 40.42634373707402 0, 115.0035803065735 40.42715223232103 0, 115.0049277935762 40.42715223166636 0))"
36.7465,114.973,Hebei,0.0107969400147,0.458923131599,1,Handan,Quzhou,"POLYGON Z ((114.9736664222352 36.74585618612787 0, 114.9728579249482 36.74585618572109 0, 114.9728579253473 36.7472036696521 0, 114.9736664215645 36.74720366996652 0, 114.9736664222352 36.74585618612787 0))"
36.3052,115.162,Hebei,0.0174270852503,0.537100006782,1,Handan,Daming,"POLYGON Z ((115.1627281104808 36.30563780924273 0, 115.1623126323994 36.30442405601413 0, 115.160996062577 36.30463161245355 0, 115.1614637701317 36.30595004170874 0, 115.1627281104808 36.30563780924273 0))"
35.5649,113.661,Henan,0.025568420565,0.709077823729,0,Xinxiang,Huixian,"POLYGON Z ((113.6625752635356 35.5652004199411 0, 113.6625752635061 35.56439192491595 0, 113.6598803045677 35.56439192496915 0, 113.6598803053778 35.56520041983975 0, 113.6606887845039 35.56520042302672 0, 113.6606887905847 35.56546991414929 0, 113.6620362759648 35.56546991406874 0, 113.662036280312 35.56520042254071 0, 113.6625752635356 35.5652004199411 0))"
35.5591,113.703,Henan,0.338512306351,3.82868505172,0,Xinxiang,Huixian,"POLYGON Z ((113.7041928491404 35.56324683593809 0, 113.7043469251904 35.56250547426133 0, 113.7043469253934 35.56169697913253 0, 113.7048518054431 35.55749902910395 0, 113.7073639979927 35.55722320389026 0, 113.7076928202201 35.55450670384109 0, 113.7050677230398 35.5545465899047 0, 113.704894108083 35.55539821815271 0, 113.7033764483567 35.55663447683729 0, 113.7022242948656 35.55763101071519 0, 113.7021253676113 35.55820738333984 0, 113.7005739864949 35.55873253872951 0, 113.7005739835211 35.55900202871938 0, 113.7000350002867 35.55900203305769 0, 113.7000349953923 35.55927152367587 0, 113.6997655050398 35.55927152687775 0, 113.6997654996425 35.55981051343403 0, 113.6994960097297 35.55981051662658 0, 113.6994960104946 35.56061901201118 0, 113.7004441468702 35.56061901514885 0, 113.7008434955173 35.5606190119824 0, 113.7008435002755 35.56034952019014 0, 113.701382485718 35.56034951730028 0, 113.7013824895084 35.56008002516758 0, 113.7021909624795 35.56008002528154 0, 113.7024604458439 35.56008002475173 0, 113.702460445797 35.56034950179526 0, 113.7021909563674 35.56034950635632 0, 113.7021909506234 35.56061899730659 0, 113.7013824785169 35.56061899706598 0, 113.7011129773916 35.56061900100061 0, 113.7011129732525 35.56088849098454 0, 113.7005066212523 35.56088849069207 0, 113.7003044935713 35.56088849532516 0, 113.7003044887979 35.56115798562439 0, 113.6994960096191 35.56115798994733 0, 113.6994960051644 35.56142747959322 0, 113.6992265153905 35.56142748393144 0, 113.6992265160338 35.56250547387977 0, 113.7000350056063 35.56250547689486 0, 113.7008434784284 35.56250547671039 0, 113.7008434829066 35.56331395727049 0, 113.7038079371484 35.56331395709889 0, 113.7041928491404 35.56324683593809 0))"
36.6076,115.178,Hebei,0.339213675227,5.32008123766,0,Handan,Quzhou,"POLYGON Z ((115.1785203722539 36.60076487036962 0, 115.1795693558796 36.60067572488209 0, 115.1796295055638 36.60144375513331 0, 115.17963316085 36.60151627734119 0, 115.1797474270864 36.60287638127431 0, 115.1807407214503 36.60286515985035 0, 115.1807353655598 36.60128938082726 0, 115.180572103408 36.5998284339104 0, 115.180118326425 36.59901415081122 0, 115.1801068978294 36.59899631802469 0, 115.1792550334374 36.59907671591908 0, 115.179193786391 36.59907671683079 0, 115.1780133406459 36.60020817591383 0, 115.1781113268471 36.60067571516675 0, 115.176723965699 36.60206478825006 0, 115.1767001424652 36.6021077129035 0, 115.17668745543 36.60215074278555 0, 115.1766859460442 36.60219387880928 0, 115.1766844328636 36.60223711986509 0, 115.1766933700859 36.60473016390447 0, 115.1771348162018 36.60787496467502 0, 115.1771348166929 36.60868344825999 0, 115.1762277972659 36.61711083594022 0, 115.1772845377057 36.61704492620957 0, 115.1790774301195 36.61014777527892 0, 115.1787518064177 36.60787496411911 0, 115.1790019317963 36.60601501923638 0, 115.1785203722539 36.60076487036962 0))"
36.4162,115.191,Hebei,0.0375841102874,1.14590536426,0,Handan,Daming,"POLYGON Z ((115.1906095681745 36.41437784338975 0, 115.1906095641642 36.41410835235564 0, 115.1903400548567 36.41410835241755 0, 115.1903400511386 36.4154558312299 0, 115.1909976870416 36.41810348932738 0, 115.1920138003242 36.41807967367046 0, 115.1914180511635 36.41572532499196 0, 115.1914180509829 36.41545582959494 0, 115.1914180475608 36.41464734109692 0, 115.1908790622223 36.41464733672114 0, 115.1908790576187 36.4143778474744 0, 115.1906095681745 36.41437784338975 0))"
40.412,115.034,Hebei,0.0111152008772,0.43071810895,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0348240246355 40.41244976603962 0, 115.0351144342628 40.41151881776133 0, 115.0336219156965 40.41166105845123 0, 115.03376694829 40.4125968087769 0, 115.0348240246355 40.41244976603962 0))"
40.4447,115.042,Hebei,0.0508384142067,1.14760935696,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0423875418732 40.44547786406459 0, 115.0426570214142 40.44547786400748 0, 115.0437350153763 40.44547786425404 0, 115.0437350144406 40.44439987370406 0, 115.0434655060116 40.44439987416307 0, 115.0431960252844 40.44439987387894 0, 115.0429265356299 40.4443998701128 0, 115.042926531121 40.4435913909268 0, 115.0418485374345 40.44359139099252 0, 115.0418485326012 40.44413037646647 0, 115.0413095649081 40.44413037596544 0, 115.0411239994945 40.44361747434694 0, 115.0403557778285 40.44363454471934 0, 115.0405010603029 40.44493886787833 0, 115.0405010664052 40.44574735786822 0, 115.041309562848 40.44574735816887 0, 115.0413095678663 40.44547786692204 0, 115.0423875418732 40.44547786406459 0))"
40.4116,115.045,Hebei,0.0646993220388,1.71770192486,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0440045095669 40.40909608427302 0, 115.0431960105259 40.40909608376099 0, 115.0431960106779 40.41071306205376 0, 115.0442739855778 40.41071306496308 0, 115.0445505952334 40.41136154507117 0, 115.0456214579223 40.41233002841501 0, 115.0456214635012 40.41394699655448 0, 115.0475079388767 40.41394699705941 0, 115.0475079395781 40.41286900828881 0, 115.0466994595469 40.41286900371309 0, 115.0466994547871 40.41259951279577 0, 115.0464299647994 40.41259950893433 0, 115.0464299632642 40.41233002015095 0, 115.0458069915336 40.41087075468418 0, 115.0450824931661 40.41071777235355 0, 115.0450824883627 40.40990456731282 0, 115.0442740086757 40.40990456264669 0, 115.0442740041872 40.40936557794884 0, 115.0440045137915 40.40936557427853 0, 115.0440045095669 40.40909608427302 0))"
40.4494,115.049,Hebei,0.0903927980035,1.93621965995,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0518198518974 40.44925078787175 0, 115.0518198524232 40.44790330415647 0, 115.0496638996327 40.44790329985174 0, 115.0496638948278 40.44763380934094 0, 115.0488554045905 40.44763380496693 0, 115.0475079317012 40.44790330025231 0, 115.0464299464884 40.44790330362383 0, 115.0464299467237 40.44898129320685 0, 115.0475079354643 40.44898129600293 0, 115.0488554080422 40.44844230718606 0, 115.0496638754569 40.44844230672065 0, 115.0496638805593 40.44898129344595 0, 115.049933371147 40.44898129637622 0, 115.0499333704688 40.44925078220961 0, 115.0499333704698 40.44978976174563 0, 115.0488553975857 40.44978976600143 0, 115.0488553985196 40.45167623933578 0, 115.0491248870609 40.4516762421187 0, 115.0504723843933 40.4508677578326 0, 115.0513018713951 40.4497784977963 0, 115.0512673888953 40.44925079108926 0, 115.0518198518974 40.44925078787175 0))"
40.6364,115.115,Hebei,0.259012250836,3.69327068895,1,Zhangjiakou,Zhangjiakou,"POLYGON Z ((115.1197334915245 40.63828787678799 0, 115.1191939451268 40.63627837714184 0, 115.11649855326 40.63601052366901 0, 115.115982411232 40.63447809594288 0, 115.1135616343534 40.63529120504337 0, 115.1129951087683 40.63628001908673 0, 115.112995104358 40.63735799327185 0, 115.1124561324168 40.63735799315114 0, 115.1119171499489 40.63681900968182 0, 115.1119171501738 40.63654951932175 0, 115.1119171497032 40.63547154867283 0, 115.1121866319149 40.63547154931445 0, 115.112995122884 40.63547154599417 0, 115.1129951275892 40.63520205475835 0, 115.1132646175374 40.6352020523727 0, 115.1132646181878 40.63439355593437 0, 115.1121866399819 40.63439355271579 0, 115.1119171445169 40.63385456595817 0, 115.1116476545518 40.63385456427658 0, 115.1116476493217 40.63358507281943 0, 115.1108391524474 40.63358507315054 0, 115.1108391474424 40.63439355272077 0, 115.1103001825362 40.63439355262476 0, 115.1103001766533 40.63385456844498 0, 115.1094916796451 40.6338545680397 0, 115.1094916791335 40.63466306197559 0, 115.1097611692805 40.63466306530946 0, 115.1097611736819 40.63547154643275 0, 115.1105696530988 40.63547154883039 0, 115.1105696523703 40.63601052877 0, 115.1105696528513 40.63681901275838 0, 115.1105696533395 40.63708849881052 0, 115.1100306693595 40.63708850306268 0, 115.1100306690443 40.6378969967131 0, 115.1113781358383 40.63789700030525 0, 115.1113781404237 40.63816649172617 0, 115.1121866314376 40.63816649468442 0, 115.112456126657 40.6381664946941 0, 115.113225025483 40.63816649828128 0, 115.1153321139321 40.63763449079033 0, 115.118149922406 40.63895154223219 0, 115.1193068484537 40.63894594873764 0, 115.1197334915245 40.63828787678799 0))"
40.4065,115.037,Hebei,0.015005614041,0.534479142087,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0367281418021 40.40586214687585 0, 115.0360275770198 40.4057585582548 0, 115.0358025187808 40.40621676172845 0, 115.0367281400584 40.40667064336739 0, 115.0370177200421 40.40730368423743 0, 115.0378061334899 40.40667064274975 0, 115.0376734151523 40.4060727083864 0, 115.0367281418021 40.40586214687585 0))"
40.4385,115.044,Hebei,0.0130011723932,0.47118918295,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0445434976028 40.43793200401587 0, 115.0434655057064 40.43793200364763 0, 115.0434655011175 40.43820149484473 0, 115.0431960104846 40.4382014993723 0, 115.0431960109742 40.43900999426094 0, 115.0445434984819 40.43900999402877 0, 115.0445434976028 40.43793200401587 0))"
40.4169,115.037,Hebei,0.012320804317,0.471252954937,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0375366394334 40.4163724373021 0, 115.0367281413235 40.41637243663606 0, 115.0367281411544 40.4174504271276 0, 115.0380756281976 40.41745042689454 0, 115.0380756285494 40.41664193186317 0, 115.0375366446051 40.41664192816994 0, 115.0375366394334 40.4163724373021 0))"
40.4517,115.055,Hebei,0.0278294143908,1.05754169184,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0566707549004 40.45032875526949 0, 115.055862257449 40.45032875524551 0, 115.0558622512742 40.45086773980134 0, 115.0547842793235 40.45086774411585 0, 115.0547842744705 40.45140672852468 0, 115.0542452886971 40.4514067326778 0, 115.0542452836686 40.45167622392162 0, 115.0534368059639 40.45167622815529 0, 115.0534368003561 40.45221521300787 0, 115.0531673104821 40.45221521672987 0, 115.053167311081 40.45302371123401 0, 115.0539758086517 40.45302371144362 0, 115.0539758145873 40.45275421992643 0, 115.0557017107552 40.45139912189398 0, 115.0566707549004 40.45032875526949 0))"
40.4432,115.055,Hebei,0.0436476580125,1.16725676368,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0569413941926 40.4417239628794 0, 115.0564611086603 40.44129017745209 0, 115.0549708133748 40.44305810133653 0, 115.0537075854231 40.4433196775812 0, 115.0531684543885 40.44361041173457 0, 115.0531684502449 40.4438799028027 0, 115.052898959433 40.44387990589534 0, 115.052898960257 40.44468840136449 0, 115.0539769542142 40.4446884007385 0, 115.0539769583938 40.44441890868787 0, 115.0547854362291 40.4444189076702 0, 115.0558634194136 40.44334092674914 0, 115.0569413941926 40.4417239628794 0))"
40.4209,115.041,Hebei,0.0143733981883,0.561243802009,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0415790573781 40.42176233976334 0, 115.041579057886 40.42014536210579 0, 115.0405010666553 40.4201453622178 0, 115.040501065627 40.42095385564645 0, 115.0407705551521 40.4209538586976 0, 115.0407705605632 40.42176233991282 0, 115.0415790573781 40.42176233976334 0))"
40.4425,115.066,Hebei,0.00821080124325,0.387997606932,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0661030644749 40.44305241210709 0, 115.0661030646915 40.44197442284168 0, 115.0652945674672 40.44197442333684 0, 115.0652945674381 40.44305241157711 0, 115.0661030644749 40.44305241210709 0))"
40.4486,115.06,Hebei,0.0417340506897,0.942310103247,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.0599046947628 40.44925079126343 0, 115.0604436602942 40.4492507911128 0, 115.060443664617 40.44952028215277 0, 115.0615216565993 40.4495202822709 0, 115.0615216574389 40.4484422925813 0, 115.0612521676988 40.4484422890205 0, 115.0612521626683 40.44817279802734 0, 115.0609826728286 40.44817279416554 0, 115.060982668126 40.44763380895751 0, 115.0590961919977 40.44763380895494 0, 115.0590961876713 40.44790330015967 0, 115.0588266973407 40.4479033036519 0, 115.0588266968697 40.4492507880119 0, 115.0590961872727 40.4492507911303 0, 115.059096192356 40.44952028214211 0, 115.0599046901377 40.44952028233165 0, 115.0599046947628 40.44925079126343 0))"
